,process,region,binning,color,process_type,scale,variation,source_filename,source_histname,alias,title,combine_idx,direction,syst_type,shapes,variation_alias,lnN
0,data_obs,fail,default,1,DATA,1.0,nominal,.//HSCP_Data.root,hfail,Data,Data,,,,,,
33,HSCP_gluino-2600,fail,default,2,SIGNAL,10.0,lumi,.//HSCP_Signal_gluino-2600.root,hfail,Signal_gluino-2600,HSCP gluino 2600 GeV,,,lnN,,,1.018
34,HSCP_gluino-2600,fail,default,2,SIGNAL,10.0,pileup,.//HSCP_Signal_gluino-2600.root,hfail_PUsyst_up,Signal_gluino-2600,HSCP gluino 2600 GeV,,Up,shapes,1.0,PUsyst,
35,HSCP_gluino-2600,fail,default,2,SIGNAL,10.0,pileup,.//HSCP_Signal_gluino-2600.root,hfail_PUsyst_down,Signal_gluino-2600,HSCP gluino 2600 GeV,,Down,shapes,1.0,PUsyst,
36,HSCP_gluino-2600,fail,default,2,SIGNAL,10.0,nominal,.//HSCP_Signal_gluino-2600.root,hfail,Signal_gluino-2600,HSCP gluino 2600 GeV,,,,,,
37,data_obs,pass,default,1,DATA,1.0,nominal,.//HSCP_Data.root,hpass,Data,Data,,,,,,
70,HSCP_gluino-2600,pass,default,2,SIGNAL,10.0,lumi,.//HSCP_Signal_gluino-2600.root,hpass,Signal_gluino-2600,HSCP gluino 2600 GeV,,,lnN,,,1.018
71,HSCP_gluino-2600,pass,default,2,SIGNAL,10.0,pileup,.//HSCP_Signal_gluino-2600.root,hpass_PUsyst_up,Signal_gluino-2600,HSCP gluino 2600 GeV,,Up,shapes,1.0,PUsyst,
72,HSCP_gluino-2600,pass,default,2,SIGNAL,10.0,pileup,.//HSCP_Signal_gluino-2600.root,hpass_PUsyst_down,Signal_gluino-2600,HSCP gluino 2600 GeV,,Down,shapes,1.0,PUsyst,
73,HSCP_gluino-2600,pass,default,2,SIGNAL,10.0,nominal,.//HSCP_Signal_gluino-2600.root,hpass,Signal_gluino-2600,HSCP gluino 2600 GeV,,,,,,
