100, 3826.4733582351632
226.59485734008274, 3826.4733582351632
254.2927404509894, 3839.283433898414
274.29676714219966, 3847.823484340581
289.6844799815922, 3852.0935095616646
320.45990566037733, 3869.1736104459987
334.3088472158306, 3877.713660888166
391.24338472158297, 3920.4139130990015
412.78618269673257, 3937.4940139833357
422.0188104003681, 3941.764039204419
442.02283709157837, 3963.114165309837
477.41457662218124, 3993.004341857422
494.341060745513, 4010.084442741756
527.6811052308635, 4045.667986250786
549.7368269673262, 4074.134821058009
560.508225954901, 4086.9448967212597
571.2796249424758, 4099.75497238451
594.3611942015646, 4129.645148932095
615.9039921767142, 4155.265300258597
655.9120455591348, 4212.910640743225
677.4548435342844, 4240.665804680268
689.7650138057984, 4262.015930785685
709.7690404970086, 4291.9061073332705
729.773067188219, 4321.796283880855
752.8546364473078, 4360.226510870607
765.1648067188218, 4377.306611754941
788.109756097561, 4417.51269035533
808.250402669121, 4458.437090955529
819.0218016566959, 4475.517191839863
834.4095144960883, 4509.677393608532
862.1073976069948, 4569.457746703702
879.0338817303267, 4603.617948472369
907.7576123638593, 4680.478402451873
922.1194776806259, 4723.178654662708
934.4296479521398, 4761.608881652461
949.0479751495628, 4817.119209526547
967.5132305568337, 4883.304600453342
975.9764726184998, 4915.329789611469
985.2091003221352, 4940.94994093797
994.4417280257707, 4979.380167927722
1000.5968131615278, 5005.000319254223
1012.9069834330418, 5051.970596686142
1028.2012195121952, 5128.172588832488
1044.2073170731705, 5217.0050761421335
1060.6088932351586, 5308.172109951155
1074.4578347906122, 5402.112664814993
1084.4598481362173, 5476.8381061839555
1086.7680050621261, 5496.053219678832
1091.3843189139438, 5538.753471889667
1105.233260469397, 5632.694026753505
1112.9271168890932, 5683.9343294065075
1123.698515876668, 5739.444657280594
1131.3923722963646, 5790.6849599335965
1137.5474574321215, 5829.115186923348
1151.6768292682927, 5914.974619289341
1163.7065692590886, 5995.646170545606
1176.016739530603, 6055.426523640776
1200.6370800736308, 6192.067330715449
1213.4146341463415, 6276.649746192894
1229.8737344684769, 6392.758516106376
1234.4900483202946, 6431.188743096129
1239.1063621721123, 6482.429045749132
1251.4165324436262, 6580.639625834053
1256.8597560975609, 6644.670050761422
1263.7267027151402, 6738.630559014144
1268.2926829268295, 6796.954314720813
1274.4981017027148, 6866.731315646651
1282.1919581224115, 6930.781693962904
1282.1919581224115, 10000
100, 10000
100, 3826.4733582351632
